"Product_ID","Product_Name","Product_Description","Weight","Price"
"PR00929","Advanced Power Bank","Eco-friendly",7.25,246.05
"PR00930","Advanced Smartwatch","Ergonomic",14.4,267.21
"PR00931","Premium Tablet","User-friendly",2.21,350.92
"PR00932","Dual-Screen Mouse","Compact design",12.05,171.45
"PR00933","Foldable Gaming Chair","Eco-friendly",13.92,346.7
"PR00934","Ultra Desk Lamp","Ergonomic",3.9,610.65
"PR00935","HD Mouse","Ergonomic",15.26,343.3
"PR00936","Smart Smart Glasses","High quality",3.5,260.34
"PR00937","Portable Mouse","Durable",12.82,979
"PR00938","SE Mouse","Durable",19.22,355.66
"PR00939","Foldable Smart Glasses","Versatile use",0.71,627.44
"PR00940","Slim Router","Energy efficient",17.76,488.5
"PR00941","Multi-Function Desk Lamp","Energy efficient",4.92,63.34
"PR00942","Dual-Screen Fitness Tracker","Eco-friendly",15.44,852
"PR00943","Ultra Laptop","Eco-friendly",16.81,280.81
"PR00944","High-Performance Mouse","User-friendly",18.14,858.19
"PR00945","Budget eReader","Innovative technology",4.06,635.73
"PR00946","Mini Smart Glasses","User-friendly",17.19,564.84
"PR00947","High-Performance Earbuds","Sleek and modern",12.87,183.78
"PR00948","Compact Recorder","Energy efficient",8.77,947.4
"PR00949","Ergonomic Router","Eco-friendly",0.54,204.85
"PR00950","Eco Smart Speaker","High quality",4.8,130.33
"PR00951","Slim Smartphone","High quality",1.61,759.44
"PR00952","High-Resolution eReader","Eco-friendly",3.72,496.17
"PR00953","Ergonomic Mouse","Ergonomic",3.71,965.56
"PR00954","Wireless Keyboard","User-friendly",14.43,56.58
"PR00955","Vintage Drone","Innovative technology",1.66,176.21
"PR00956","Eco Headphones","Durable",17.92,460.87
"PR00957","Sleek Keyboard","Ergonomic",9.06,521.11
"PR00958","Portable Fitness Tracker","Versatile use",5.86,417.23
"PR00959","Ultra-Light Desk Lamp","Versatile use",10.56,795.4
"PR00960","Gaming Smart Glasses","High quality",12.98,61.41
"PR00961","AI-Powered Headphones","User-friendly",13.15,661.12
"PR00962","Retro External Hard Drive","Compact design",6.88,566.04
"PR00963","Ultra Nintendo","Compact design",14.58,249.49
"PR00964","Touch Tablet","Durable",16.24,476.91
"PR00965","Wireless Fitness Tracker","Energy efficient",7.79,629.11
"PR00966","Ultra Nintendo","Compact design",3.83,366.2
"PR00967","Budget Nintendo","Durable",1.23,248.52
"PR00968","Mini Drone","Ergonomic",11.2,991.06
"PR00969","Ergonomic Smartphone","Versatile use",13.74,642.14
"PR00970","Foldable Printer","Compact design",7.99,734.7
"PR00971","Eco Monitor","High quality",13.14,924.44
"PR00972","HD Keyboard","Sleek and modern",19.04,697.97
"PR00973","Budget Drone","User-friendly",5.32,529.93
"PR00974","Retro Action Cam","Versatile use",14.21,324.26
"PR00975","Advanced Gaming Chair","Versatile use",9.44,250.48
"PR00976","Portable Tablet","Versatile use",10.08,113.67
"PR00977","Compact Earbuds","Sleek and modern",18.15,477.02
"PR00978","Compact Smart Speaker","High quality",2.13,458.91
"PR00979","Rugged Tablet","Energy efficient",0.84,283.81
"PR00980","Smart Smart Speaker","Eco-friendly",2.86,37.04
"PR00981","Eco eReader","Eco-friendly",18.42,612.68
"PR00982","Magnetic Fitness Tracker","Eco-friendly",19.97,731.32
"PR00983","Noise-Cancelling Earbuds","Durable",1.82,247.18
"PR00984","High-Resolution Action Cam","Durable",7.23,674.09
"PR00985","Waterproof Console","Innovative technology",2.48,503.08
"PR00986","High-Performance Mouse","Sleek and modern",4.57,354.12
"PR00987","Sleek Printer","Innovative technology",16.36,88.91
"PR00988","High-Speed Smart Speaker","Ergonomic",9.62,429.97
"PR00989","Heavy-Duty Laptop","User-friendly",11.69,470.03
"PR00990","Ultra eReader","Compact design",12.26,837.46
"PR00991","SD Drone","Energy efficient",8.25,68.09
"PR00992","Premium Mouse","Eco-friendly",16.46,438.18
"PR00993","Compact Camera","Durable",9.6,404.75
"PR00994","Foldable Smartwatch","User-friendly",18.39,424.1
"PR00995","Premium Mouse","User-friendly",17.07,747.34
"PR00996","Solar Nintendo","Ergonomic",14.23,905.26
"PR00997","Ultra-Light Gaming Chair","Ergonomic",12.41,946.1
"PR00998","Slim Drone","Eco-friendly",6.85,168.88
"PR00999","SD External Hard Drive","High quality",6.72,811.38
"PR01000","Pro Smart Speaker","Ergonomic",12.96,455.72
